CAJZBT010000061.1:1983393-2188274	85772	superfamily	Tenthredinoidea	21	20	9	0.530	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	o_Hymenoptera	-_Tenthredinoidea
CAKOAM010000009.1:1649313-2052826	37567	clade	Ditrysia	55	54	43	0.800	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAKOGU010000583.1:117547-317546	37567	clade	Ditrysia	60	59	50	0.850	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAKOGU010002269.1:2-63208	51655	species	Plutella xylostella	4	4	2	0.550	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia	-_Yponomeutoidea	f_Plutellidae	g_Plutella	s_Plutella xylostella
CALPDO010000336.1:14378-372075	37567	clade	Ditrysia	173	170	146	0.830	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAMUPO010000063.1:4612314-4791672	37567	clade	Ditrysia	18	17	16	1.000	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAMZJT010000312.1:510393-710392	37567	clade	Ditrysia	40	40	36	0.980	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAOKYE010001272.1:2-68338	37567	clade	Ditrysia	19	18	13	0.740	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CATKWF010000176.1:3242922-3442921	37567	clade	Ditrysia	57	54	51	0.910	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CATLKM010000308.1:2-356269	37567	clade	Ditrysia	42	42	37	0.760	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000150.1:1620270-1821005	37567	clade	Ditrysia	32	31	29	0.940	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000160.1:970617-1174991	37567	clade	Ditrysia	47	46	33	0.640	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000179.1:961744-1161743	37567	clade	Ditrysia	45	44	36	0.910	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000192.1:592763-792762	33392	cohort	Endopterygota	25	25	23	0.800	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota
CAJUZE010000204.1:1715068-2121136	37567	clade	Ditrysia	96	94	69	0.710	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000217.1:2-120053	37567	clade	Ditrysia	26	26	17	0.690	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000231.1:654814-857747	37567	clade	Ditrysia	51	51	39	0.830	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000256.1:2-114577	37567	clade	Ditrysia	23	23	18	0.820	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000279.1:1105738-1314595	37567	clade	Ditrysia	47	45	40	0.910	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000305.1:178547-378547	37567	clade	Ditrysia	23	22	18	0.640	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAUJSG010001576.1:56370-151944	37567	clade	Ditrysia	13	13	12	0.860	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAVNZK010000006.1:3130563-3330562	7115	genus	Pieris	42	42	16	0.550	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia	-_Obtectomera	-_Papilionoidea	f_Pieridae	-_Pierinae	-_Pierini	g_Pieris
CAXKXB010000007.1:49419926-49619929	37567	clade	Ditrysia	31	30	21	0.840	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAXOWJ010000016.1:5590835-5790834	37567	clade	Ditrysia	28	28	25	0.850	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAXVHK010000010.1:18591910-18791913	37567	clade	Ditrysia	43	43	40	0.930	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAXVPC010000026.1:14484242-14684241	37572	superfamily	Papilionoidea	38	37	18	0.530	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia	-_Obtectomera	-_Papilionoidea
CAXVXB010000009.1:1622336-1822335	37567	clade	Ditrysia	31	31	26	0.840	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAXVYZ010000006.1:5215062-5415061	37572	superfamily	Papilionoidea	48	47	14	0.600	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia	-_Obtectomera	-_Papilionoidea
CAXVYZ010000044.1:20025854-20230715	37567	clade	Ditrysia	60	60	50	0.830	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAXVYZ010000069.1:3052305-3452582	37572	superfamily	Papilionoidea	88	86	28	0.550	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia	-_Obtectomera	-_Papilionoidea
CAJUZE010000083.1:3292624-3492624	37567	clade	Ditrysia	36	36	30	0.750	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000096.1:97486-297497	37567	clade	Ditrysia	44	44	35	0.680	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000110.1:2517072-2577714	37567	clade	Ditrysia	9	9	9	1.000	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000127.1:2334740-2539710	37567	clade	Ditrysia	47	45	34	0.640	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000148.1:1177674-1380968	37567	clade	Ditrysia	60	58	50	0.800	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000159.1:2247573-2452723	37567	clade	Ditrysia	35	35	27	0.710	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000175.1:879757-1082684	37567	clade	Ditrysia	44	40	29	0.640	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000190.1:9296-209309	37567	clade	Ditrysia	51	51	46	0.890	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000203.1:2-518720	37567	clade	Ditrysia	87	86	68	0.800	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
CAJUZE010000215.1:168061-368073	37567	clade	Ditrysia	39	38	33	0.850	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
DWPF01003493.1:5586-6954	39640	species	Bracoviriform congregatae	1	1	1	1.000	-_Viruses	-_Viruses incertae sedis	f_Polydnaviriformidae	g_Bracoviriform	s_Bracoviriform congregatae
FR989966.1:10203924-10403923	37567	clade	Ditrysia	24	24	21	0.910	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia
HG992194.1:15206331-15406330	171578	tribe	Melitaeini	38	37	17	0.500	-_cellular organisms	-_Eukaryota	-_Opisthokonta	k_Metazoa	-_Eumetazoa	-_Bilateria	-_Protostomia	-_Ecdysozoa	-_Panarthropoda	p_Arthropoda	-_Mandibulata	-_Pancrustacea	-_Hexapoda	c_Insecta	-_Dicondylia	-_Pterygota	-_Neoptera	-_Endopterygota	-_Amphiesmenoptera	o_Lepidoptera	-_Glossata	-_Neolepidoptera	-_Heteroneura	-_Ditrysia	-_Obtectomera	-_Papilionoidea	f_Nymphalidae	-_Nymphalinae	-_Melitaeini
